propertyId,address1,address2,city,states,zipcode,types,price
54d55701-c9b9-420d-8b9d-f7bb6d9a007f,58001 Collier Keys,Apt. 972,Gerholdmouth,Alabama,78300-0114,Condo - 4 or fewer stories,19459480
ee11e422-d402-47d3-8b8c-eccfa1e049a0,376 Stewart Road,Suite 363,Port Noe,North Dakota,83872-1227,Mobile or manufactured,20460354
9c124c5f-9f64-4e8a-bd7b-7c60fef649b1,63566 Beatty Plain,Apt. 782,West Marcelinaberg,Idaho,21935-8270,Cooperative,27016590
a592e180-6529-42c6-b04d-409096c6c156,5224 Legros Valley,Suite 677,New Gilda,South Carolina,07356,Cooperative,2496476
186064e7-09ca-47fa-a167-38e506fa0cb8,7166 Alvina Mountains,Apt. 295,Jacobsonfort,Massachusetts,14490-6173,Modular,1372705
47b89304-162f-40da-afb3-f58ef3c2a240,2164 Cremin Fork,Apt. 972,West Hailey,Illinois,08836,Condo - 4 or fewer stories,23952271
1b2a5c49-7520-4d52-b71a-be6cd3149a78,9044 Alaina Island,Suite 503,New Louisaville,Virginia,64967,Mobile or manufactured,22592085
d4864373-4701-423e-b048-cbb7439ce85f,2353 Dion Drive,Suite 266,Lefflerfurt,Utah,25606,Mobile or manufactured,20408897
761fd202-cd3b-4610-b1b9-50cff670968c,1185 Evan Garden,Suite 400,South Lizzieton,Maine,04201,Mobile or manufactured,27872282
f95659e6-3c1a-4dae-8029-1e7c2a2ec64b,97227 Shane Views,Apt. 591,Daughertyfort,West Virginia,87279-9907,Modular,28798014
5b226179-225c-4ffd-b9db-28094d041a86,31648 Aurore Inlet,Apt. 775,Port Orion,Wyoming,99499-6696,Modular,27750640
3c93ff41-2ed3-4143-99d1-5cbfbac63a70,56658 McClure Mountain,Suite 712,West Annalisebury,Tennessee,78829-7511,Cooperative,7193505
a6a8fa4f-000a-4311-a295-13bacd6422a9,536 Werner Hills,Apt. 139,Kundeborough,New Hampshire,61965-7949,Townhouse,13196336
a2b257af-6ab6-44a8-9068-c2bbc5e7a72a,51099 Jerod Club,Apt. 434,Port Derek,New Mexico,72545-0921,Modular,12137999
12794516-2014-4aa6-8504-68a239ff147d,30023 Ian Walks,Apt. 817,Haydenview,Oklahoma,98079-2031,Condo - 4 or fewer stories,3476353
2ca4cd0a-7c00-433a-bedb-b36610e09820,1990 Nola Isle,Apt. 811,South Wilbert,West Virginia,55149-0609,Cooperative,12370250
9b4e5710-a686-4d0d-9f02-4a89c2c84034,61325 Howell Brooks,Suite 352,Port Vickieberg,South Dakota,28060,Condo - 4 or fewer stories,19658560
845b066b-395a-447e-a4c7-998a54aa80f8,2943 Russel Spurs,Suite 124,Lake Nikolas,Louisiana,25177-6873,Single family home,12189701
8b63dbe8-866f-432f-b873-f52c04ad82dd,4224 Green Stream,Apt. 865,New Lambert,Connecticut,02638,Condo - 5+ stories,18338129
b3758409-ee56-4b26-934f-ef0deb402b79,632 Stefan Prairie,Apt. 571,South Christastad,Massachusetts,61587,Mobile or manufactured,11067009
cbef81ef-eeb6-434f-93f2-a2b9297ca059,8681 Mills Stream,Apt. 118,Aufderharchester,New Mexico,95246,Condo - 5+ stories,1285277
5298220c-cef3-42fe-ad09-a2220e62dfbd,25130 Moises Pass,Suite 424,East Lambert,Kentucky,10697,Townhouse,9363144
ea5cef94-44fe-4a0a-881b-a9bd9cfda200,384 Blanda Alley,Apt. 499,Mikaylaport,Illinois,44245-5535,Single family home,28709216
2eec442f-269c-4964-bc0c-56d18c8c6c9b,626 Gutmann Fall,Suite 195,Lockmanton,Arkansas,48821-3283,Condo - 4 or fewer stories,17873045
cbd61350-d863-4404-8638-7a51dfcf3690,336 Selmer Summit,Suite 365,New Kelly,South Carolina,72458,Single family home,3382155
d34e9cdb-593c-46ed-9276-7c8ede379d6e,3204 Hirthe Tunnel,Apt. 291,Trompstad,South Dakota,74520-6001,Townhouse,11239610
c32b91ad-c41a-4fe7-b692-23f9cfdb17c8,9197 Duane Plaza,Suite 223,North Donnieville,Alabama,89534,Modular,9415059
ba64e79d-4d8d-4411-8901-aeaff00ec3ef,504 Rutherford Inlet,Apt. 242,Oberbrunnerland,Ohio,53145,Leasehold,15505493
bb39e659-e170-4094-928f-8c9db51e44f2,2174 Rosemary Overpass,Suite 889,Mullerport,Iowa,28565-4396,Condo - 4 or fewer stories,15270318
bb32a4bd-b226-4754-89ee-c19e106ae806,93161 Haskell Falls,Suite 164,North Delilah,Vermont,33725-2849,Leasehold,26780517
fc1fb9fc-8d1b-40bf-b959-b1135dd80595,328 Parker Radial,Apt. 267,Langworthtown,Rhode Island,04655-4359,Leasehold,27040520
39631979-8868-4873-b205-21b066685445,3752 Wilford Key,Suite 049,New Scottyside,Montana,04689-4895,Single family home,28253640
7d82ae5a-96ee-43c3-9459-be4dd71e695c,1031 Edd Causeway,Suite 114,Gottliebberg,South Carolina,46208-6412,Cooperative,1362040
36bd0de1-6383-4f16-9b5d-64f79c763af3,8029 Karli Parks,Apt. 255,Gonzalofurt,North Dakota,73695-4347,Townhouse,14049180
2ef5894a-d9f5-4706-a80d-605ab27113e1,05419 Lynch Locks,Suite 995,West Adellaside,Nevada,81203,Townhouse,14864474
cb538f85-10b2-458a-847e-865f5a20311c,497 Rice Freeway,Suite 525,Imahaven,New York,66252-9640,Mobile or manufactured,13674828
fceaa41c-07d6-4506-9724-35cf8f5e664a,675 Caroline Forks,Apt. 629,Ludieborough,North Dakota,21656,Mobile or manufactured,27469599
49f4a8e5-0f41-4ea8-bcc0-5674a77d7347,9827 Gust Mount,Suite 233,Port Alfredview,Utah,43516,Mobile or manufactured,19991431
e3890a5d-fc44-4892-80ec-24ae5200365c,112 Ike Rue,Apt. 443,Flatleyshire,Arkansas,07455,Leasehold,7484456
bab38021-ad19-49ed-b6e4-0dd0ad59f5df,0193 Thora Knoll,Suite 757,West Neoma,Georgia,37271-8787,Cooperative,28322903
ba11a8d9-d348-4569-9182-6c29a724ed1c,4385 Coby Roads,Apt. 497,New Arvilla,Oklahoma,13363-0700,Single family home,22345647
eea5642c-f97d-4ebd-a5a1-6cb9c1403cc8,48350 Marks Point,Suite 387,Doyleview,Hawaii,09750,Condo - 5+ stories,21339877
41524c56-bced-4e17-82ae-986da72d1d94,447 Kerluke Rapids,Apt. 989,Merlberg,Massachusetts,43698,Single family home,20428878
5fbf18f5-9db9-466d-9fee-b913293aaf66,71275 Morton Highway,Suite 290,Alvertastad,Idaho,81039,Townhouse,29498877
a9703827-7914-46e5-8ca5-9ba6c9bc2287,319 Torphy Burg,Apt. 871,Haneport,New Mexico,33751-3673,Cooperative,10199570
3e0f2557-a8e2-4bf7-81f8-455adcb3efec,51155 Leannon Gateway,Apt. 824,North Seamus,Arizona,90435,Mobile or manufactured,9407870
55b8a3f7-1822-414d-a4ee-5734a0a19712,6384 Brock Squares,Apt. 129,West Vicenteside,Tennessee,65043-3788,Condo - 4 or fewer stories,26691334
d13ae5f4-1ce6-4c2e-a7f7-37e72385cef8,89467 Hills Street,Apt. 729,Chaunceyland,Nebraska,35340,Modular,23870826
58a05294-66ba-47dc-85f3-eb4e01848e5a,718 Nitzsche Crossroad,Suite 314,Beckerfurt,Idaho,49026-6649,Single family home,18395912
6e461847-d4a5-4ecc-adb5-cc2e159f788d,175 Veum Villages,Apt. 439,Lake Valeriechester,West Virginia,16087,Modular,26780883
4b3933a5-59d8-4cdd-a3f5-7e571db3834b,85672 Nolan Field,Suite 774,North Darian,Arkansas,51766-7838,Modular,11212370
d4fafa48-9f27-461a-890d-92933a9fe260,3709 Ollie Mills,Apt. 181,Martineton,South Carolina,29514,Leasehold,28696159
de0a2d0c-08bc-4b9a-93b4-8e578a1d1a48,2635 Lakin Junctions,Apt. 430,Ratkestad,Michigan,22662-0809,Mobile or manufactured,5974200
fc243675-ac78-4cfd-a705-ad39289e073d,8058 Otto Mill,Suite 749,Port Weldon,Wisconsin,85659-9210,Condo - 4 or fewer stories,28236759
95c01648-bca0-49e4-bccc-913520484f5a,0402 Lowe Mills,Suite 518,Annabellburgh,Utah,52331-0519,Mobile or manufactured,936154
44bb67cc-8638-4fca-83dd-0c21997620e1,607 Anais Hills,Apt. 520,Ritchieton,Maine,71049-7298,Condo - 4 or fewer stories,29505072
d41b2343-7883-4830-b316-53de283f312b,07846 Franecki Ramp,Apt. 579,Seamusshire,South Carolina,04414-3450,Condo - 4 or fewer stories,13990747
438cbd53-7805-4dfc-93eb-8b8e696a8feb,98063 Katheryn Crest,Suite 623,Hintzburgh,Kansas,64693-0263,Condo - 5+ stories,9114231
a58c80b7-d6d0-4f70-8271-8201b1ec4815,13304 Connelly Union,Suite 746,Lake Karina,Tennessee,16360,Condo - 4 or fewer stories,111800
976f8110-39c9-4871-a033-378900cd48d4,5897 Lesch Cliff,Suite 747,Powlowskiborough,Texas,38316-7024,Single family home,15795298
6e5e9583-6fb2-4859-ace3-b8eb13871a4e,5591 Jackie Road,Suite 929,North Opalfort,Missouri,21516-5172,Modular,10256262
92e55514-6231-47aa-b162-ef96180c43a4,90835 McGlynn Corners,Apt. 279,Port Candelarioport,New Hampshire,37066,Townhouse,930426
00155c34-8801-43d9-90d6-ee09831eaa81,913 Carroll Radial,Suite 563,Lake Darrylfort,Illinois,00621-5453,Leasehold,17912225
f6b72752-60ed-4e1c-9b2a-c047ba4d730c,4529 Feil Canyon,Apt. 416,Bernierside,South Carolina,20739-8310,Mobile or manufactured,1429175
4189ef01-b777-40d3-b742-745be1a4a269,56848 Jed Passage,Suite 098,South Danika,Arkansas,90881,Townhouse,8615618
de9793dc-4389-4a7c-8fd2-eb3e49621329,132 Estefania Roads,Suite 631,New Domingoton,New Mexico,67877-6130,Cooperative,4906762
288101c3-b17f-4aaf-bcae-ea7803e59f6f,388 Florencio Lane,Suite 146,Reneeland,Utah,75517,Leasehold,8124255
708271a7-c96d-4a0f-aec7-a28a75e35fd7,182 Margie Stream,Apt. 211,East Larry,Michigan,07905-1181,Leasehold,3903170
8b044b1b-75eb-4286-9736-c0340615c092,9076 Ernesto Station,Apt. 250,South Bulahchester,Utah,71710-2550,Single family home,24119145
6fb55474-3413-434e-a534-efe1d3e6cd2e,9254 Mitchell Walk,Suite 740,South Constantin,Iowa,39230-2262,Leasehold,18715761
818f27c7-a280-435e-9635-42cc31b84565,69502 Corene Inlet,Apt. 236,McDermottborough,Ohio,05721,Modular,7353563
8fed79f5-d556-4db7-8f80-8f72c742db08,38946 Norene Park,Suite 435,Sauermouth,Nevada,20210-3627,Single family home,29006361
429d2350-691b-4da3-98b7-ba2e927b277c,82610 Runolfsson Ridges,Suite 502,West Cliffordtown,Nevada,84991-7487,Single family home,14985702
c15569bd-1bfb-4551-a8cc-24f4843cf221,5811 Schimmel Neck,Apt. 641,Elizabethborough,Pennsylvania,91275,Condo - 5+ stories,20299058
b8bc425d-6717-417f-beaa-c3d592541827,7268 Cronin Camp,Apt. 849,Oleburgh,Oklahoma,68375,Mobile or manufactured,8623491
486ce63f-58bb-43f7-91bf-69d1a305b30b,7927 Cora Walk,Suite 490,Delphamouth,Kansas,83269-5408,Modular,26894818
f591004e-ec3e-4663-a974-ffa2eabc3155,60822 Terence Ford,Suite 747,East Dejahaven,Nevada,28274-4590,Modular,22803418
6d7a5e57-ee8a-4f38-bab3-1aa823e8f7c6,512 Humberto Road,Apt. 931,East Ernieville,Iowa,99541,Modular,10101889
08177c0b-c834-4432-9a92-830e33b0b839,427 Wisoky Ramp,Suite 593,Port Dorothy,Rhode Island,38866-4367,Condo - 5+ stories,23756561
dbc74e1c-5143-45a4-af4b-59cea016ae67,72731 Botsford Dam,Suite 449,North Wilburn,Vermont,53552-7904,Leasehold,20838080
1c298002-3f0b-4db2-96f6-ab9a7175cc7c,05215 Gusikowski Orchard,Suite 926,Granttown,Tennessee,72222,Townhouse,22631582
c42eca36-e792-40b7-9f9b-083ef58ce98a,58877 Eloy Camp,Suite 850,West Carolemouth,Pennsylvania,59985-7437,Mobile or manufactured,22030342
fdfa0aa4-36f9-4628-8163-674e92d6d8a4,7350 Fabian View,Suite 887,Volkmanview,Maine,77900-5610,Single family home,1547695
7a0dc934-cb56-476b-852c-ab02a2fcc249,08108 Jaskolski Parkway,Apt. 551,Chrisbury,Oklahoma,73563,Single family home,869468
2eea86b1-19ec-4351-8a09-115a6e816f3d,5338 Emie Lake,Suite 804,Port Daxmouth,Maine,99686-8962,Townhouse,17513740
a584fe6a-12c2-4754-95fd-8f94d2f8bc7d,4977 Jaleel Tunnel,Apt. 202,Zboncaktown,Minnesota,83877,Modular,2360149
7ac53e4c-9cba-4956-aabd-0324c4f72f89,9036 King Street,Apt. 849,Port Jarrell,North Dakota,63241-0594,Townhouse,4586251
04383f90-9fe3-4c8a-8e03-d12fb5865470,37828 America Vista,Apt. 316,Darwinfort,New Mexico,87906-1528,Modular,20698067
60161440-0977-4131-a966-c0da7a1fc117,713 Santa Key,Suite 703,Leannonborough,Mississippi,94677,Mobile or manufactured,3713095
ebe96ff6-e411-4a4a-929e-4a2ab47e6123,4289 Wuckert Branch,Apt. 401,Wayneport,North Carolina,96706,Condo - 4 or fewer stories,11461698
31c45649-fcd0-47f1-965f-f461504fbec2,5532 Gabe Crossing,Suite 295,Fritzview,Florida,77642,Leasehold,2919217
8c49ac41-d634-4354-9020-067b8772585d,5233 Beer Circles,Apt. 935,Sporerstad,Arkansas,52180,Condo - 4 or fewer stories,26976703
41f0117f-b2e6-4ed9-886b-d4ad024a213a,5465 Leonardo Turnpike,Suite 148,Marquardtfurt,Ohio,36422,Modular,14939024
0e39667c-d87f-44ee-b4e6-761c99ccc86e,1025 Albert Shoal,Suite 149,Brittanystad,New York,91707-7735,Condo - 4 or fewer stories,5008656
8a56d168-0762-4080-873c-209f9299c082,5444 Herminia Pines,Apt. 981,New Jalen,Indiana,15981-0280,Cooperative,3833477
0c8eb9d9-5a89-4744-affa-ef06e3036da8,524 Breitenberg Stream,Suite 129,Mayerport,Kansas,54060-5106,Leasehold,20766339
0f498962-7843-499d-a16c-4fef6b4e9a01,01128 Lesch Meadow,Apt. 230,Rennerhaven,Utah,69708,Condo - 4 or fewer stories,21477196
c388ddae-cee3-489c-9f7a-5185dd8fd20e,753 Zulauf Vista,Apt. 044,Port Reva,Connecticut,65404-8457,Mobile or manufactured,8827893
0b3e0353-e8c8-4062-99d6-95d63cc08cf2,224 Vern Branch,Suite 879,North Ryleyborough,Idaho,18554-8317,Condo - 5+ stories,1707575
9e16b2e1-4b87-421f-95af-088faf192831,066 Pfannerstill Estates,Suite 859,East Sidney,Virginia,43069-0194,Leasehold,3930954
b98ce64c-4af8-488f-92b2-b6311eee9eab,935 Von Underpass,Apt. 035,Conniemouth,Utah,62518,Mobile or manufactured,17675716
a950b64c-d059-4a8d-9d0c-9d14986aa582,295 Makenzie Pass,Suite 975,Dietrichport,Texas,74874,Leasehold,1161280
3499d008-9ac2-4a61-8d63-f1b752d9fe41,968 Bayer Street,Apt. 115,Kathrynestad,Wyoming,78019,Condo - 5+ stories,1186040
43e19baf-6903-414d-bee7-6a0114f69372,8253 Laverne Loop,Apt. 681,Chesterhaven,Utah,55531,Condo - 5+ stories,15406891
5d3f3c95-ab65-4f8d-a7f7-5f4f3d71ca83,9922 Brown Locks,Apt. 449,Port Horacioburgh,South Carolina,14230-5131,Modular,18063996
8632f319-7fd1-4c4d-b292-31710111ac56,22664 Cruickshank Meadow,Apt. 743,Port Harmony,Rhode Island,71191-6943,Townhouse,27835009
3b68e72e-6d17-4cde-b727-ac450d0897ec,5023 Medhurst Divide,Apt. 847,Port Jadenside,Indiana,16897-7814,Mobile or manufactured,12000553
a130300c-20df-477f-89ce-9e01b9068cf8,6764 Gilbert Points,Apt. 888,Lake Hilda,Kentucky,07478,Single family home,1491276
4091ccb3-2c2b-41fc-a57c-f8c190ece9a1,1767 Kassandra Gateway,Suite 953,Ullrichtown,Michigan,06329-0648,Condo - 5+ stories,27563291
ab8e37e3-8bd4-4c51-90f4-c6b1ca47d132,273 Bartoletti Square,Suite 126,East Ikechester,California,09063,Condo - 5+ stories,18425638
46dfe394-0366-424e-9eb6-9d40e995fdf4,5857 Frederick Courts,Apt. 603,South Teagan,Alabama,40499,Mobile or manufactured,24248999
579c48fa-e697-43ed-b70c-98bd03ede933,14443 Prohaska Mills,Apt. 825,Ryanntown,Missouri,14059-1589,Cooperative,19715529
33be2e92-ba2b-4113-ad0e-2d92d959a267,070 Annette Pine,Suite 290,Princeport,New Jersey,14937,Modular,25968597
8f1607a3-3195-4055-84ab-c35da0af7058,3679 Cullen Highway,Suite 072,East Elton,New Hampshire,61509-4185,Leasehold,5637319
ca3fe020-00b6-43ee-bacb-6be509d2b66e,65629 Carli Motorway,Suite 877,Colemouth,North Dakota,38777-4184,Mobile or manufactured,1136198
318c632a-6592-4cf6-bf17-22d762fe27bc,044 Ziemann Flats,Suite 782,Tabithaland,Maine,37937,Leasehold,5049865
578498a1-6ef5-4f53-be7d-c0b92750f241,0758 Dickens Islands,Apt. 346,West Junius,South Carolina,93621,Single family home,13382809
183e4db5-731b-4896-ba28-713a9e6daf41,008 Stiedemann Rapids,Suite 309,West Sunny,New York,49964,Single family home,15034598
11d0e5b4-90e8-4a63-83f5-48facbd0c68a,6167 Murray Throughway,Suite 356,Alfredport,New York,73378,Condo - 4 or fewer stories,10762986
0b38496c-3b31-4e6b-bcea-191e484fcf0c,9567 Russel Stravenue,Suite 188,Lucileside,Virginia,37229,Condo - 5+ stories,17706749
2b59c262-8178-4ed2-a532-6fb562466468,98514 Brain Terrace,Suite 167,New Anastaciomouth,California,22329-1971,Mobile or manufactured,15270152
3d96074d-217e-4d02-99f3-7df32394bad5,589 Lowe Place,Suite 758,Port Brooke,Oregon,55515-5256,Townhouse,25820786
be571844-a759-4cad-a6a7-c890f1fbfb96,159 Stehr Key,Suite 392,South Lavinia,Connecticut,68202-5573,Condo - 4 or fewer stories,16345313
b2b13ca4-a1ef-42e4-b91e-a0aa42b6e0c5,0140 Veum Lakes,Suite 959,South Kaiaton,Illinois,96095,Modular,1394707
669ba976-c87f-4161-986a-a90d70f1a37b,0931 Nienow Mission,Suite 590,East Sophia,New Hampshire,08896-3624,Modular,9543324
549ec976-eecb-411a-bac0-64dc79422ba0,98076 Ward Crescent,Apt. 798,East Earnestine,Michigan,53692,Cooperative,21441158
7679c4bc-e7f7-4e58-a24f-05887fd50979,9954 Rogahn Turnpike,Suite 411,Lake Oscarview,Alabama,80770-2848,Mobile or manufactured,24505947
db1f98ec-fdef-426c-b2b6-fa8ff1af87c0,21007 Hodkiewicz Path,Suite 965,Jacobiborough,California,27620-1636,Mobile or manufactured,5825576
f9760534-7621-4fed-80b3-8afd86da0593,316 Missouri Stravenue,Suite 168,Port Weldon,Maryland,57940-4798,Condo - 5+ stories,10694961
f5bb19dd-8537-4316-bc85-50873519bb38,1859 Sebastian Spurs,Suite 189,Ricardoland,Nevada,69877,Mobile or manufactured,1541568
4f118351-fe2c-4409-a85d-516aac7fb1c5,927 Lakin Curve,Apt. 635,Parkermouth,North Dakota,90797-0323,Mobile or manufactured,12630191
e5ff00cc-1de9-4011-95cb-3bac22113634,58174 McCullough Branch,Suite 650,East Maymieborough,Ohio,45126,Modular,7247409
a116571f-fec0-4dce-b458-9cf21d85eab8,49909 Schuster Trafficway,Apt. 631,Oberbrunnerstad,Connecticut,65579-7475,Cooperative,5371092
8d5b4e65-c543-4876-8c85-10a154b5b340,190 Morissette Valleys,Apt. 944,South Breanne,Michigan,97514,Cooperative,10088616
832f5b0d-78b4-44fc-b647-f477b5d10ded,43203 Marlen Island,Apt. 016,Johathanville,California,91999-5019,Cooperative,26660087
17883b4d-2c65-4177-9c8e-ec60dcf5b6c7,8950 Addie Mills,Suite 587,East Stephanbury,New Jersey,20915-6467,Leasehold,17122013
9454ffc5-6f9d-44d1-b567-22d66e05cd50,019 Lindgren Fields,Suite 022,Torpfurt,Idaho,00265-3278,Cooperative,22432703
59cc7249-91f2-4ef7-a597-8f9451dbfffd,88408 Vivienne Ridge,Suite 358,South Harrisonbury,Kentucky,42009-1549,Leasehold,18700024
a951cf0f-625a-48fd-aafa-5bd7ce0783bd,6016 Anderson Turnpike,Suite 632,Collinsside,New York,06721-7451,Leasehold,18204352
f59862ff-13a0-4829-a641-7d2af4e8f565,790 Marks Estate,Suite 965,Ninaland,Connecticut,21959-0309,Modular,13254015
ef4e6d3d-e957-4dd0-96bc-61033b7ded0c,6941 Leopold Road,Suite 952,Micheleborough,North Carolina,82336-0279,Leasehold,847855
e20d83d7-2b0e-4f7b-9b5a-ef5c351058c5,46223 Osbaldo Ville,Apt. 700,Wunschhaven,Alabama,10349-5650,Condo - 4 or fewer stories,1401202
23f024c5-6fa3-42ae-b162-8d2fcd7e5ec3,309 Koelpin Path,Suite 618,Littleberg,Florida,07758,Single family home,13155268
e846cabe-540d-4b3c-9b1e-d7b92f7712db,442 Muller Gardens,Suite 244,East Berniecehaven,Florida,58019-1865,Condo - 4 or fewer stories,10645662
4f0f02c4-12f3-4e9e-a71b-46b64b65d0b6,584 Jacobson Estate,Apt. 748,Conroyton,Hawaii,53008,Leasehold,15658582
2277d449-a380-4bb6-9dda-583c5a935c43,64687 Dolores Spurs,Suite 512,Lake Chandler,Montana,99802,Condo - 5+ stories,28402534
367b8035-b414-4d2d-bfa8-827c4392f18d,85091 Renner Spring,Suite 430,New Jerrold,Minnesota,43893-4953,Condo - 4 or fewer stories,8383568
fa828ae9-e086-4980-8aef-b5a54a669027,376 Irving Causeway,Apt. 924,Swiftborough,Illinois,61003,Townhouse,1953317
b5a6f782-ff13-4bcd-8cd9-aaafe88903e6,7769 Morris Roads,Suite 575,West Greyson,Indiana,49350-4931,Condo - 4 or fewer stories,15421783
436796d7-b6b2-4ce8-9b35-11a7a2c75964,9915 Alan Mountain,Apt. 859,Aniyahborough,Arkansas,15385,Single family home,21410932
34129ad0-d3b5-42f5-87a5-d4be8459fd4c,95290 Noel Extension,Apt. 061,East Consuelo,Oregon,67880,Condo - 5+ stories,3081415
091401cb-b31a-4837-8233-43257ed3ba4b,45085 Madisen Brook,Suite 701,East Delphastad,Maryland,12076-8715,Condo - 4 or fewer stories,17242501
2c7059af-c9e5-4fbe-a9d9-9733e222a36a,27501 Baylee Expressway,Suite 955,Malvinaview,Connecticut,60812-4837,Modular,21152753
1568eafd-0d8b-486c-bc01-88cc255e78ff,8718 Federico Fields,Apt. 578,Maximilianfurt,Arizona,97371-1659,Leasehold,29934244
b466b45e-c616-4b0c-a732-67a26aabf90d,351 Prohaska Summit,Suite 585,Corrineview,North Carolina,56515-8140,Leasehold,23276797
554c6deb-7fdd-401b-8f79-ead5307c9908,60315 Anastacio Keys,Apt. 998,Kobychester,Delaware,21075,Cooperative,28927631
410b412c-9864-40c2-9bf3-c52073bb6664,553 Ruecker Port,Suite 252,New Henryburgh,Michigan,34681-2426,Condo - 4 or fewer stories,20219793
9f268f56-8eb7-4af6-9262-aab69841764e,637 Rachel Isle,Suite 807,Dewittview,Washington,79096-8587,Condo - 4 or fewer stories,29272693
6d51984c-883c-4dca-a06e-8b7dd9074e14,691 Angelica Lodge,Apt. 027,New Wellington,Oregon,50507-5313,Leasehold,451765
93709812-16de-49d9-b209-82b9d19a3052,5630 Alexanne Extension,Apt. 093,East Leilafurt,Tennessee,29946-4271,Townhouse,5012691
5a96c2e9-315e-4e52-9de4-6964f82b1616,7263 Labadie Parkway,Suite 155,East Derekchester,Utah,05716,Mobile or manufactured,12470507
1877806e-e4fa-46c9-ac25-f11d7f0b7efc,5214 Upton Mountains,Suite 711,Juneview,Indiana,43774,Cooperative,7921153
9bfe2112-9030-498e-8f58-2b8fa0040e6a,5675 Kolby Road,Apt. 688,Donaldstad,New Hampshire,15751,Townhouse,27018665
edf56e53-8357-431e-a23d-e7aa1621da46,4257 Cummerata Square,Apt. 344,South Daleborough,Indiana,62681,Condo - 4 or fewer stories,2931728
c36ea17d-3a2e-44b9-949c-fcefc70c5b1c,93423 Parisian Glen,Suite 251,West Gay,Nevada,02373-3380,Condo - 5+ stories,18937878
840c4ada-987b-4a07-8037-332ead6397cc,219 Zula Mission,Apt. 811,South Ruthieport,Maryland,24497-8391,Mobile or manufactured,19722412
b7908611-3ff0-48d8-ae65-370f72d90cbc,14845 Naomi Extension,Apt. 425,Wiegandfurt,Nebraska,21668-2248,Mobile or manufactured,3871282
1112458f-cd21-4bd1-b387-dfed3cbaf3af,3745 Green Roads,Suite 536,West Zaria,Louisiana,06333-4865,Cooperative,17905455
e1bf8f67-3cfc-495a-bef6-29e1fedb8fed,689 Monserrat Vista,Suite 974,East Garth,Maine,21754,Leasehold,24479299
626f3323-f8cd-4848-ada9-ef6a0d1567a6,45291 Reta Flat,Suite 338,Adatown,New Jersey,16551,Townhouse,28252404
34450e64-980c-451c-a2e0-aedbbfab4023,3954 Nikolaus Prairie,Apt. 657,Dinafort,Colorado,66942,Modular,9470444
61a7383c-0880-4256-9afd-aa576de95726,5462 Johan Trail,Suite 158,Port Heberhaven,South Dakota,25101,Cooperative,9334326
8409fbcf-eeb8-4a15-a5e8-4cfe1f8d2c9b,185 Medhurst Key,Apt. 679,North Nameview,South Carolina,39120,Townhouse,22431540
3966ef24-abcd-40b0-a2ff-abf51d2c8ab2,691 Rosalyn Trace,Apt. 604,Beahanberg,Massachusetts,63319,Modular,4524288
1d66af47-9314-4665-8f78-28f248395757,02201 Lehner Forest,Apt. 956,Boganbury,New Hampshire,84662,Leasehold,11628586
1f1c4b0d-eefe-4b37-b8ff-636c8725a401,746 Aron Neck,Suite 601,Catharineberg,Vermont,23506-6223,Single family home,15557525
d6de9fb1-3eee-456c-bbe3-1a75862dfbcc,92079 Genevieve Corners,Apt. 136,Bartolettiview,Kansas,43122,Condo - 4 or fewer stories,3772298
0356307e-9704-4280-adc1-755f2bfb6b56,1812 Rempel Walk,Suite 173,Wilfredoberg,Maine,72331-7328,Modular,1291498
70689b31-2638-4015-a4c0-294771f92d71,31378 Schimmel Loaf,Suite 821,East Gerry,Vermont,83534-8172,Mobile or manufactured,7004104
8d503371-27b5-49a7-9ceb-c4c864a2ac41,7044 McKenzie Plains,Apt. 599,South Josephview,Texas,45688-2410,Cooperative,14706696
a7fb8520-b90b-4395-9cbe-40e7a2feea63,6577 Kelsi Cliff,Apt. 462,South Theochester,Minnesota,49982-2400,Modular,25651621
e0efb5e2-7740-48cf-8e54-f386b6b15894,9323 Monahan Villages,Apt. 052,Maraville,Iowa,43259-4691,Leasehold,3792928
c53b09a0-992d-4147-aada-b33efb0dd807,07233 Taurean Mews,Apt. 217,Moisesville,North Dakota,12430,Mobile or manufactured,9348830
89faa58d-76b2-4956-a308-625711a40fce,47998 Alysha Extension,Suite 150,South Jerel,Alabama,76838-6273,Townhouse,19340349
a8b81dfd-61cd-49c1-8dad-4b3cd48138a9,160 Ernser Circle,Apt. 593,Hickleborough,Louisiana,02187-0132,Leasehold,4062717
06f6b617-0a6c-4143-b79d-707edc7eec05,748 Shanon Plain,Suite 687,Gleichnerport,Wyoming,62986-0343,Leasehold,10758335
f0756bfa-4f3f-4ec2-bb82-cc64ced83aff,1025 Corwin Villages,Apt. 044,Lake Jodiechester,Washington,04777,Mobile or manufactured,14887459
38d2bb4c-3b25-4bf7-8f18-bd90ddf06708,0595 Ortiz Flat,Apt. 759,Zoechester,South Dakota,90932-6462,Cooperative,23079153
1b3e7975-8c2d-41ac-a56d-cd40dc70acd1,36731 Velma Estates,Apt. 478,West Jalonport,Oregon,18208-9881,Leasehold,10737596
4f9a2258-b8df-4c34-a4a9-ba407f7691b8,572 Stracke Heights,Suite 103,Kaleymouth,Missouri,68715,Cooperative,25985606
